date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_group_id,ad_group_name,keyword,match_type,device,country,impressions,clicks,ctr,avg_cpc,cost,conversions,conversion_value,gclid,utm_source,utm_medium,utm_campaign,utm_content,utm_term,quality_score
2026-06-19,236847,ABC Marketing,7308,Spring Offers,Search,5408,Video,airflow course,Exact,Tablet,India,3494,305,8.73,1.16,353.8,27,6515.15,GCLID_F689584A2AB04D71,google,cpc,spring_offers,ad_2,buy laptop,5
2026-06-30,723051,ABC Marketing,8694,Fashion Week,Performance Max,9188,Search,insurance,Phrase,Tablet,Germany,18827,1797,9.55,2.27,4079.19,68,9348.11,GCLID_8C214BEA4FF9486F,google,cpc,fashion_week,ad_7,crm software,6
2026-03-02,484237,ABC Marketing,6951,Real Estate Leads,Performance Max,7555,Video,buy laptop,Exact,Mobile,Australia,19563,2296,11.74,3.89,8931.44,77,14236.51,GCLID_A98F817C646843C0,google,cpc,real_estate_leads,ad_8,cheap mobile,10
2026-05-28,824114,ABC Marketing,7165,Healthcare Campaign,Shopping,6930,Display,credit card,Exact,Mobile,Germany,14600,318,2.18,1.97,626.46,18,4076.28,GCLID_C239869D754D417C,google,cpc,healthcare_campaign,ad_7,insurance,4
2026-06-06,540886,ABC Marketing,1031,Loan Promotion,Display,6306,Shopping,insurance,Phrase,Desktop,India,17603,1996,11.34,0.73,1457.08,136,43464.51,GCLID_7E101A00D4344F13,google,cpc,loan_promotion,ad_7,credit card,3
2026-02-07,173697,ABC Marketing,8380,Laptop Promotion,Display,9421,Search,buy laptop,Broad,Tablet,United Kingdom,9366,621,6.64,1.53,950.13,7,2933.11,GCLID_8E676B4656794925,google,cpc,laptop_promotion,ad_8,insurance,6
2026-03-29,684124,ABC Marketing,7529,Brand Search,Performance Max,6916,Video,buy laptop,Broad,Desktop,Germany,6088,251,4.13,2.73,685.23,10,2244.69,GCLID_1ED08A3EB49049C6,google,cpc,brand_search,ad_8,crm software,5
2026-06-14,660094,ABC Marketing,5102,Laptop Promotion,Search,8744,Display,crm software,Phrase,Desktop,India,17144,363,2.12,3.06,1110.78,32,9831.83,GCLID_F7196060BD6D4E2F,google,cpc,laptop_promotion,ad_9,python course,10
2026-04-22,841887,ABC Marketing,8557,Healthcare Campaign,Shopping,9505,Performance,gcp training,Phrase,Desktop,India,7052,284,4.04,3.48,988.32,24,11826.73,GCLID_3F31AC4692D74039,google,cpc,healthcare_campaign,ad_5,mobile phones,5
2026-04-05,492445,ABC Marketing,8792,Loan Promotion,Performance Max,6283,Search,mobile phones,Broad,Tablet,Canada,4465,509,11.4,3.53,1796.77,2,725.34,GCLID_B1215774B2634458,google,cpc,loan_promotion,ad_7,crm software,3
2026-05-20,284799,ABC Marketing,1521,Display Campaign,Search,9418,Shopping,cloud engineer,Phrase,Mobile,Singapore,18254,1339,7.34,1.65,2209.35,80,6848.81,GCLID_8B7F2DC492CF4171,google,cpc,display_campaign,ad_10,holiday packages,7
2026-06-07,212917,ABC Marketing,3452,Summer Sale,Performance Max,5461,Performance,cloud engineer,Broad,Mobile,Australia,2624,283,10.81,2.16,611.28,20,2607.61,GCLID_E67953A2D1464552,google,cpc,summer_sale,ad_7,airflow course,5
2026-01-04,965503,ABC Marketing,8027,Electronics Festival,Performance Max,7129,Remarketing,buy laptop,Phrase,Desktop,Australia,16374,389,2.38,5.27,2050.03,17,1960.34,GCLID_813061E34EE94677,google,cpc,electronics_festival,ad_10,credit card,8
2026-03-27,825263,ABC Marketing,8276,Laptop Promotion,Shopping,8637,Shopping,mobile phones,Exact,Tablet,India,4460,258,5.79,2.04,526.32,25,2497.47,GCLID_9A16020DA69847E4,google,cpc,laptop_promotion,ad_1,buy laptop,8
2026-01-13,886022,ABC Marketing,5129,Display Campaign,Search,8949,Performance,digital marketing,Phrase,Desktop,Singapore,13842,1417,10.24,3.84,5441.28,88,39482.98,GCLID_29CE1A84ED6C43B0,google,cpc,display_campaign,ad_4,bigquery tutorial,10
2026-06-17,479012,ABC Marketing,4516,Education Campaign,Display,7883,Video,airflow course,Broad,Mobile,United States,5273,566,10.75,2.58,1460.28,0,0.0,GCLID_150238B922A148FF,google,cpc,education_campaign,ad_5,holiday packages,5
2026-05-01,165544,ABC Marketing,1601,Black Friday,Performance Max,6649,Shopping,bigquery tutorial,Broad,Tablet,Germany,8190,701,8.57,3.09,2166.09,1,479.04,GCLID_04AD4593D7B649CA,google,cpc,black_friday,ad_9,health insurance,6
2026-03-08,300222,ABC Marketing,5539,Travel Deals,Shopping,9089,Brand,digital marketing,Broad,Desktop,Germany,17911,594,3.32,3.83,2275.02,53,15974.59,GCLID_2D111F48EFD54273,google,cpc,travel_deals,ad_1,crm software,6
2026-05-16,586454,ABC Marketing,1106,Real Estate Leads,Shopping,5758,Video,insurance,Broad,Tablet,Singapore,16721,650,3.89,0.53,344.5,47,12107.8,GCLID_54C3726088654738,google,cpc,real_estate_leads,ad_3,insurance,6
2026-04-17,247238,ABC Marketing,4096,Loan Promotion,Display,7496,Remarketing,buy laptop,Exact,Mobile,Germany,10804,229,2.12,5.06,1158.74,1,386.69,GCLID_AE51680562A5410F,google,cpc,loan_promotion,ad_10,crm software,6
2026-02-23,567408,ABC Marketing,9540,Performance Max,Performance Max,6675,Brand,airflow course,Broad,Mobile,Singapore,18219,1648,9.05,3.08,5075.84,62,17729.54,GCLID_461E7F20FD7C4607,google,cpc,performance_max,ad_6,gaming laptop,5
2026-05-09,171112,ABC Marketing,5638,Insurance Campaign,Search,7649,Video,python course,Broad,Mobile,Canada,19296,2176,11.28,3.39,7376.64,86,20187.71,GCLID_DD5F8E073E3E4C66,google,cpc,insurance_campaign,ad_5,health insurance,7
2026-01-14,139004,ABC Marketing,7800,Performance Max,Display,8206,Remarketing,cloud engineer,Broad,Mobile,Germany,4469,460,10.3,4.86,2235.6,29,8287.46,GCLID_A5FD9BE0951B48B7,google,cpc,performance_max,ad_1,holiday packages,5
2026-06-06,214038,ABC Marketing,3308,Real Estate Leads,Shopping,7212,Shopping,health insurance,Broad,Desktop,Singapore,17481,1929,11.04,0.44,848.76,69,23900.41,GCLID_387BB49F6E964510,google,cpc,real_estate_leads,ad_8,crm software,6
2026-01-30,355577,ABC Marketing,1144,Winter Sale,Display,8716,Shopping,gaming laptop,Broad,Mobile,United Kingdom,16821,203,1.21,1.55,314.65,14,1383.34,GCLID_D81133A07A5A4A2F,google,cpc,winter_sale,ad_2,digital marketing,10
2026-05-29,986356,ABC Marketing,8336,Electronics Festival,Display,5816,Search,bigquery tutorial,Broad,Tablet,United States,19590,1414,7.22,0.31,438.34,84,22645.89,GCLID_FA30A7904792438A,google,cpc,electronics_festival,ad_2,insurance,9
2026-05-05,645602,ABC Marketing,5625,Laptop Promotion,Search,9619,Search,insurance,Broad,Desktop,United States,5543,555,10.03,1.16,643.8,20,1667.15,GCLID_9D05D331E37A4D6F,google,cpc,laptop_promotion,ad_4,gaming laptop,9
2026-01-04,745655,ABC Marketing,6054,Education Campaign,Search,9765,Remarketing,cloud engineer,Broad,Mobile,India,2328,165,7.1,2.5,412.5,0,0.0,GCLID_4C07120410854020,google,cpc,education_campaign,ad_9,python course,7
2026-05-11,793160,ABC Marketing,2212,Insurance Campaign,Search,7861,Display,digital marketing,Phrase,Desktop,Canada,11579,1005,8.68,1.31,1316.55,49,7345.01,GCLID_DCE53F2FD65945E2,google,cpc,insurance_campaign,ad_8,gaming laptop,7
2026-01-11,820568,ABC Marketing,9842,Performance Max,Search,5411,Shopping,digital marketing,Exact,Tablet,Germany,18779,565,3.01,4.57,2582.05,52,22414.28,GCLID_A6FCB5A286594C78,google,cpc,performance_max,ad_5,python course,9
2026-05-01,799858,ABC Marketing,3760,Summer Sale,Performance Max,8725,Performance,holiday packages,Exact,Mobile,Germany,11819,211,1.79,1.39,293.29,21,3403.42,GCLID_61629F99966843B6,google,cpc,summer_sale,ad_4,gcp training,9
2026-04-23,676952,ABC Marketing,1480,Spring Offers,Display,8939,Search,python course,Broad,Desktop,Australia,4419,198,4.49,3.24,641.52,18,2801.36,GCLID_03FE0E5370EF476E,google,cpc,spring_offers,ad_3,digital marketing,5
2026-01-29,590539,ABC Marketing,2805,Fashion Week,Performance Max,9604,Search,insurance,Exact,Desktop,Canada,13652,436,3.2,4.24,1848.64,33,9454.07,GCLID_96AF01F647B5487B,google,cpc,fashion_week,ad_8,bigquery tutorial,4
2026-01-04,297119,ABC Marketing,6145,Travel Deals,Performance Max,9384,Display,python course,Phrase,Desktop,India,1055,100,9.56,1.01,101.0,10,3878.42,GCLID_67E8937D9A8D45B4,google,cpc,travel_deals,ad_4,mobile phones,8
2026-03-17,124240,ABC Marketing,1990,Remarketing,Shopping,8749,Video,gcp training,Phrase,Tablet,United Kingdom,15613,1217,7.8,2.29,2786.93,39,7265.38,GCLID_94758B6E37E0492A,google,cpc,remarketing,ad_2,mobile phones,8
2026-01-04,811585,ABC Marketing,8639,Black Friday,Shopping,8562,Remarketing,python course,Broad,Mobile,Canada,5716,159,2.79,3.97,631.23,2,786.98,GCLID_234ABA2FD37F4D21,google,cpc,black_friday,ad_4,buy laptop,5
2026-06-16,270606,ABC Marketing,4091,Laptop Promotion,Display,5413,Remarketing,credit card,Broad,Tablet,Canada,321,4,1.28,3.05,12.2,1,121.88,GCLID_9CA52CAC3ED743D1,google,cpc,laptop_promotion,ad_5,cloud engineer,3
2026-03-22,150936,ABC Marketing,2233,Healthcare Campaign,Display,8305,Shopping,credit card,Phrase,Mobile,India,8672,235,2.72,5.17,1214.95,9,2720.5,GCLID_142CC793F9334526,google,cpc,healthcare_campaign,ad_4,credit card,3
2026-06-24,963487,ABC Marketing,8253,Real Estate Leads,Shopping,6186,Search,mobile phones,Exact,Desktop,United States,820,55,6.81,4.94,271.7,5,1112.16,GCLID_F77BD36F6D7C419B,google,cpc,real_estate_leads,ad_5,holiday packages,9
2026-01-07,691481,ABC Marketing,9017,Cyber Monday,Performance Max,7797,Video,insurance,Exact,Mobile,Australia,10140,346,3.42,0.3,103.8,7,709.31,GCLID_AD2A1C72338243E6,google,cpc,cyber_monday,ad_8,mobile phones,9
2026-05-29,704901,ABC Marketing,9107,Electronics Festival,Display,7054,Video,insurance,Broad,Tablet,Canada,4556,51,1.14,4.12,210.12,1,283.84,GCLID_77BBBE5AF5CB4F6D,google,cpc,electronics_festival,ad_8,holiday packages,5
2026-01-16,199946,ABC Marketing,8636,Laptop Promotion,Performance Max,7852,Remarketing,cloud engineer,Phrase,Desktop,United States,13275,866,6.53,0.25,216.5,57,19385.02,GCLID_EF5930206C6C45F9,google,cpc,laptop_promotion,ad_7,mobile phones,4
2026-06-21,738627,ABC Marketing,7837,Summer Sale,Search,5948,Display,buy laptop,Broad,Desktop,United Kingdom,11820,712,6.03,2.47,1758.64,39,2313.45,GCLID_78D2D9EF6A074647,google,cpc,summer_sale,ad_9,airflow course,4
2026-04-14,455144,ABC Marketing,6443,Electronics Festival,Shopping,7366,Search,bigquery tutorial,Exact,Tablet,United Kingdom,19619,1190,6.07,0.51,606.9,39,7834.27,GCLID_ABA63FD1388749F2,google,cpc,electronics_festival,ad_1,insurance,10
2026-03-20,196334,ABC Marketing,1279,Summer Sale,Shopping,9567,Display,gcp training,Phrase,Desktop,Singapore,5426,94,1.74,4.43,416.42,3,1110.35,GCLID_E2120252A7B64EBD,google,cpc,summer_sale,ad_7,credit card,3
2026-02-05,276109,ABC Marketing,2633,Display Campaign,Shopping,8205,Display,crm software,Phrase,Desktop,United Kingdom,18135,1176,6.49,4.72,5550.72,39,17416.62,GCLID_93ABBE2BE0034BC5,google,cpc,display_campaign,ad_8,health insurance,5
2026-03-14,596280,ABC Marketing,6031,Travel Deals,Display,6400,Performance,airflow course,Exact,Tablet,Canada,11585,279,2.41,1.49,415.71,3,1443.34,GCLID_49CDCE0A79E24CDA,google,cpc,travel_deals,ad_8,python course,8
2026-04-22,461198,ABC Marketing,5136,Summer Sale,Search,6546,Performance,gcp training,Broad,Mobile,Singapore,7894,764,9.68,3.0,2292.0,46,19628.25,GCLID_7257D6798F444354,google,cpc,summer_sale,ad_5,insurance,5
2026-02-17,890272,ABC Marketing,3240,Summer Sale,Display,6011,Performance,credit card,Broad,Tablet,Singapore,18813,1190,6.33,0.9,1071.0,98,24869.38,GCLID_F7DD8E5B9E6C4F4B,google,cpc,summer_sale,ad_1,airflow course,6
2026-05-09,659646,ABC Marketing,8764,Healthcare Campaign,Search,6482,Brand,digital marketing,Phrase,Desktop,India,5215,416,7.98,3.65,1518.4,8,2686.12,GCLID_95C2157C303747CE,google,cpc,healthcare_campaign,ad_3,buy laptop,9
2026-01-07,948820,ABC Marketing,7321,Black Friday,Performance Max,8882,Brand,airflow course,Phrase,Mobile,United States,3856,51,1.34,4.63,236.13,2,904.39,GCLID_47813EA9C4064E17,google,cpc,black_friday,ad_4,bigquery tutorial,9
2026-03-17,252452,ABC Marketing,2905,Phone Launch,Performance Max,9476,Remarketing,digital marketing,Exact,Mobile,United States,6381,530,8.31,2.77,1468.1,13,5671.65,GCLID_50213AD1A09D472A,google,cpc,phone_launch,ad_9,digital marketing,3
2026-04-23,877382,ABC Marketing,5829,Spring Offers,Display,6736,Video,mobile phones,Broad,Tablet,United Kingdom,8846,774,8.75,1.38,1068.12,77,18950.89,GCLID_CC98023E38B747D8,google,cpc,spring_offers,ad_2,gcp training,4
2026-03-18,434616,ABC Marketing,6392,Education Campaign,Display,8682,Performance,python course,Exact,Desktop,Australia,17221,273,1.59,4.86,1326.78,3,1311.39,GCLID_0E8EAFF0BDBF4BFE,google,cpc,education_campaign,ad_1,holiday packages,4
2026-05-24,496585,ABC Marketing,5692,Brand Search,Search,5562,Shopping,mobile phones,Exact,Desktop,Australia,1209,35,2.91,1.26,44.1,3,786.51,GCLID_090B3021F4A54FBC,google,cpc,brand_search,ad_1,insurance,6
2026-05-29,121671,ABC Marketing,4995,Remarketing,Performance Max,7681,Shopping,cheap mobile,Phrase,Tablet,United Kingdom,2427,203,8.37,5.24,1063.72,13,4143.86,GCLID_D5971FBD39094713,google,cpc,remarketing,ad_3,gcp training,6
2026-03-31,469666,ABC Marketing,5449,Real Estate Leads,Search,8070,Performance,cloud engineer,Phrase,Mobile,United Kingdom,2461,187,7.61,0.6,112.2,2,537.45,GCLID_B9D448AD0DB54DFF,google,cpc,real_estate_leads,ad_1,mobile phones,6
2026-03-10,607055,ABC Marketing,5765,Education Campaign,Search,8884,Video,credit card,Broad,Desktop,United Kingdom,18295,354,1.94,4.95,1752.3,6,1299.1,GCLID_DE82EF6587154BBB,google,cpc,education_campaign,ad_4,mobile phones,10
2026-04-24,520786,ABC Marketing,3472,Travel Deals,Search,8785,Display,health insurance,Phrase,Tablet,United States,8240,441,5.36,1.25,551.25,44,4618.92,GCLID_FAC9D963ED9C497B,google,cpc,travel_deals,ad_9,digital marketing,8
2026-04-22,248923,ABC Marketing,7053,Healthcare Campaign,Display,9927,Remarketing,mobile phones,Phrase,Desktop,United Kingdom,16507,1569,9.51,1.12,1757.28,25,4218.32,GCLID_56E002266D9C4EE4,google,cpc,healthcare_campaign,ad_9,cloud engineer,7
2026-01-15,718724,ABC Marketing,4291,Insurance Campaign,Shopping,6167,Shopping,crm software,Exact,Desktop,Australia,6190,152,2.47,1.28,194.56,9,1347.64,GCLID_23AA58D077EB40A0,google,cpc,insurance_campaign,ad_5,holiday packages,7
2026-04-05,423253,ABC Marketing,6526,Summer Sale,Performance Max,5089,Search,gcp training,Broad,Tablet,Australia,18483,611,3.31,1.53,934.83,58,15697.8,GCLID_300E4AD023374419,google,cpc,summer_sale,ad_3,bigquery tutorial,9
2026-01-07,927884,ABC Marketing,9050,Real Estate Leads,Display,7536,Remarketing,digital marketing,Exact,Tablet,Australia,16459,739,4.49,4.2,3103.8,51,21643.55,GCLID_627853AD30DD430C,google,cpc,real_estate_leads,ad_1,cloud engineer,4
2026-01-10,280328,ABC Marketing,8002,Travel Deals,Shopping,8902,Display,credit card,Broad,Desktop,Canada,15108,1003,6.64,2.36,2367.08,45,20197.76,GCLID_132C8F7B733D4B9E,google,cpc,travel_deals,ad_5,crm software,5
2026-05-05,701473,ABC Marketing,8054,Laptop Promotion,Performance Max,8728,Remarketing,bigquery tutorial,Broad,Tablet,United States,1611,43,2.67,5.05,217.15,3,554.23,GCLID_646FA6653A09464C,google,cpc,laptop_promotion,ad_5,digital marketing,7
2026-03-01,516006,ABC Marketing,7304,Brand Search,Performance Max,7029,Shopping,bigquery tutorial,Phrase,Desktop,United States,15289,1730,11.32,2.54,4394.2,97,46952.83,GCLID_C3AA97DA15004C31,google,cpc,brand_search,ad_1,gaming laptop,7
2026-06-14,924045,ABC Marketing,5138,Education Campaign,Search,7068,Video,python course,Broad,Mobile,Germany,11682,1381,11.83,2.82,3894.42,104,49348.64,GCLID_A4BEB9A6B8CB46D9,google,cpc,education_campaign,ad_10,credit card,8
2026-01-23,463793,ABC Marketing,7112,Black Friday,Performance Max,7812,Performance,crm software,Broad,Tablet,Germany,2887,266,9.24,3.4,904.4,21,2380.2,GCLID_8430EFFC9B10408E,google,cpc,black_friday,ad_9,cheap mobile,6
2026-04-21,604704,ABC Marketing,8693,Remarketing,Display,6630,Video,insurance,Exact,Mobile,Germany,13379,345,2.58,3.81,1314.45,0,0.0,GCLID_2AA575BAAA9043FD,google,cpc,remarketing,ad_3,airflow course,10
2026-02-21,987174,ABC Marketing,2772,Phone Launch,Shopping,5735,Display,python course,Exact,Desktop,United States,18463,969,5.25,3.71,3594.99,20,7203.16,GCLID_438E61D5EE164397,google,cpc,phone_launch,ad_10,cloud engineer,8
2026-01-19,902915,ABC Marketing,1399,Spring Offers,Performance Max,9044,Shopping,insurance,Phrase,Tablet,Canada,2766,118,4.3,0.58,68.44,0,0.0,GCLID_344A03A657354F4D,google,cpc,spring_offers,ad_4,cloud engineer,7
2026-03-14,712498,ABC Marketing,8826,Real Estate Leads,Display,9155,Performance,holiday packages,Broad,Desktop,United Kingdom,15311,852,5.57,0.81,690.12,43,4300.78,GCLID_E098E12086C04098,google,cpc,real_estate_leads,ad_1,python course,5
2026-04-16,605254,ABC Marketing,9566,Fashion Week,Performance Max,5830,Video,bigquery tutorial,Phrase,Mobile,Canada,3084,87,2.85,0.31,26.97,7,1463.03,GCLID_B7FF1B0F4D184B5A,google,cpc,fashion_week,ad_4,bigquery tutorial,6
2026-06-11,967328,ABC Marketing,5941,Electronics Festival,Performance Max,8276,Search,insurance,Broad,Desktop,Australia,15035,526,3.5,0.85,447.1,51,12729.89,GCLID_7EEA24189B7B4898,google,cpc,electronics_festival,ad_4,airflow course,8
2026-03-21,194895,ABC Marketing,3699,Remarketing,Performance Max,8025,Shopping,gaming laptop,Exact,Tablet,United Kingdom,8178,293,3.59,2.37,694.41,2,112.47,GCLID_1604B2FF893A47B7,google,cpc,remarketing,ad_8,crm software,5
2026-02-11,481990,ABC Marketing,2176,Travel Deals,Display,5007,Video,bigquery tutorial,Phrase,Mobile,Canada,1971,152,7.76,4.69,712.88,6,1142.97,GCLID_003145B0B5B0413A,google,cpc,travel_deals,ad_7,cloud engineer,3
2026-01-26,239223,ABC Marketing,9500,Winter Sale,Search,9602,Shopping,buy laptop,Broad,Mobile,India,443,18,4.15,2.08,37.44,1,467.4,GCLID_BA297CB731C948BE,google,cpc,winter_sale,ad_2,health insurance,6
2026-02-21,156253,ABC Marketing,2692,Healthcare Campaign,Shopping,6588,Remarketing,crm software,Exact,Tablet,United States,17756,996,5.61,0.39,388.44,1,439.25,GCLID_140008B280764A75,google,cpc,healthcare_campaign,ad_8,bigquery tutorial,3
2026-05-17,527655,ABC Marketing,4157,Healthcare Campaign,Shopping,5700,Video,health insurance,Broad,Tablet,Canada,1584,156,9.87,1.93,301.08,1,415.0,GCLID_0530370E03084F4C,google,cpc,healthcare_campaign,ad_10,holiday packages,7
2026-05-07,707465,ABC Marketing,3725,Laptop Promotion,Display,6376,Brand,digital marketing,Broad,Tablet,United States,14470,593,4.1,3.49,2069.57,46,14126.16,GCLID_68FE6074244440B5,google,cpc,laptop_promotion,ad_8,health insurance,8
2026-02-02,833243,ABC Marketing,5380,Phone Launch,Search,9982,Remarketing,cheap mobile,Phrase,Tablet,Australia,6535,445,6.82,1.43,636.35,20,3112.75,GCLID_C6B280268B4D4420,google,cpc,phone_launch,ad_9,airflow course,5
2026-04-16,637446,ABC Marketing,8681,Laptop Promotion,Performance Max,8721,Brand,insurance,Phrase,Tablet,United Kingdom,15268,1022,6.7,3.48,3556.56,71,26822.15,GCLID_CA1865925A3A43C0,google,cpc,laptop_promotion,ad_10,python course,9
2026-06-26,727194,ABC Marketing,7685,Travel Deals,Performance Max,7857,Display,cheap mobile,Phrase,Desktop,Singapore,17612,1185,6.73,0.37,438.45,66,22307.23,GCLID_04695C74DC1D4F8A,google,cpc,travel_deals,ad_5,bigquery tutorial,10
2026-01-07,231042,ABC Marketing,1842,Healthcare Campaign,Shopping,5952,Brand,cheap mobile,Exact,Mobile,Germany,18203,2166,11.9,2.21,4786.86,68,31725.53,GCLID_A378E6356AF04D50,google,cpc,healthcare_campaign,ad_7,mobile phones,7
2026-05-17,350928,ABC Marketing,6276,Laptop Promotion,Shopping,8903,Performance,bigquery tutorial,Exact,Desktop,Singapore,4152,379,9.15,1.03,390.37,3,869.42,GCLID_22DB597C39314F4A,google,cpc,laptop_promotion,ad_6,credit card,9
2026-02-16,563357,ABC Marketing,7495,Real Estate Leads,Search,8574,Brand,digital marketing,Phrase,Desktop,Australia,5770,518,8.99,2.57,1331.26,42,4844.92,GCLID_F1F8F3859EC44670,google,cpc,real_estate_leads,ad_1,mobile phones,4
2026-01-25,748286,ABC Marketing,9826,Black Friday,Search,9989,Performance,python course,Phrase,Tablet,India,15546,1403,9.03,3.47,4868.41,103,41633.47,GCLID_5CCD623889C7489C,google,cpc,black_friday,ad_10,gcp training,6
2026-06-27,351877,ABC Marketing,7549,Education Campaign,Shopping,7093,Brand,buy laptop,Broad,Tablet,Singapore,6021,222,3.7,4.1,910.2,13,3438.17,GCLID_BBD72FD26BA94B08,google,cpc,education_campaign,ad_2,cheap mobile,4
2026-02-15,219064,ABC Marketing,7461,Brand Search,Display,5550,Shopping,holiday packages,Exact,Tablet,Singapore,5675,70,1.25,4.08,285.6,7,650.97,GCLID_B0507B7F98C844A1,google,cpc,brand_search,ad_10,gaming laptop,6
2026-03-13,962007,ABC Marketing,1257,Display Campaign,Shopping,9415,Shopping,insurance,Phrase,Mobile,Australia,18047,1310,7.26,3.7,4847.0,62,19434.1,GCLID_1B70BA312F964A4A,google,cpc,display_campaign,ad_4,crm software,5
2026-02-08,709726,ABC Marketing,7957,Remarketing,Performance Max,6826,Video,buy laptop,Phrase,Mobile,United States,12661,1214,9.59,4.83,5863.62,17,5913.99,GCLID_07831CA081FF4A0C,google,cpc,remarketing,ad_7,insurance,6
2026-05-16,128318,ABC Marketing,1152,Cyber Monday,Display,6822,Brand,cloud engineer,Broad,Tablet,Germany,16542,1851,11.19,3.51,6497.01,44,18582.38,GCLID_9213A918FE0042A9,google,cpc,cyber_monday,ad_7,buy laptop,6
