date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_set_id,ad_set_name,placement,device,country,impressions,clicks,ctr,cpc,spend,conversions,conversion_value,fbclid,utm_source,utm_medium,utm_campaign,age_group,gender
2026-05-25,200001,ABC Meta,6926,App Install,Meta,7926,AdSet8,Instagram Feed,Mobile,UK,2451,46,1.89,2.77,127.42,0,0.0,FBCLID_00003926,meta,paid_social,app_install,35-44,Male
2026-05-31,200001,ABC Meta,6927,Brand Awareness,Meta,7927,AdSet10,Instagram Feed,Desktop,USA,1598,135,8.5,0.39,52.65,6,2071.52,FBCLID_00003927,meta,paid_social,brand_awareness,25-34,Female
2026-06-27,200001,ABC Meta,6928,Festival Offers,Meta,7928,AdSet20,Instagram Feed,Mobile,Canada,4253,382,8.99,2.56,977.92,17,2040.51,FBCLID_00003928,meta,paid_social,festival_offers,25-34,Female
2026-05-08,200001,ABC Meta,6929,Festival Offers,Meta,7929,AdSet13,Stories,Desktop,UK,15370,699,4.55,0.89,622.11,6,651.92,FBCLID_00003929,meta,paid_social,festival_offers,45-54,All
2026-04-29,200001,ABC Meta,6930,App Install,Meta,7930,AdSet1,Instagram Feed,Desktop,UK,8705,789,9.07,2.31,1822.59,32,3265.6,FBCLID_00003930,meta,paid_social,app_install,35-44,Male
2026-02-28,200001,ABC Meta,6931,Brand Awareness,Meta,7931,AdSet10,Reels,Mobile,India,10181,113,1.11,1.05,118.65,11,1576.6,FBCLID_00003931,meta,paid_social,brand_awareness,45-54,All
2026-03-10,200001,ABC Meta,6932,Video Views,Meta,7932,AdSet15,Stories,Desktop,USA,7723,527,6.83,2.12,1117.24,27,5744.74,FBCLID_00003932,meta,paid_social,video_views,35-44,Male
2026-05-21,200001,ABC Meta,6933,Festival Offers,Meta,7933,AdSet9,Facebook Feed,Desktop,USA,1945,174,8.98,2.1,365.4,2,324.1,FBCLID_00003933,meta,paid_social,festival_offers,18-24,All
2026-04-12,200001,ABC Meta,6934,App Install,Meta,7934,AdSet3,Reels,Desktop,UK,5858,481,8.22,4.16,2000.96,17,5279.02,FBCLID_00003934,meta,paid_social,app_install,25-34,Male
2026-06-19,200001,ABC Meta,6935,Brand Awareness,Meta,7935,AdSet14,Reels,Desktop,USA,5835,545,9.35,3.95,2152.75,32,3247.09,FBCLID_00003935,meta,paid_social,brand_awareness,25-34,Female
2026-03-01,200001,ABC Meta,6936,Video Views,Meta,7936,AdSet7,Stories,Desktop,UK,18382,880,4.79,3.39,2983.2,85,26047.38,FBCLID_00003936,meta,paid_social,video_views,25-34,Female
2026-04-28,200001,ABC Meta,6937,Retargeting,Meta,7937,AdSet5,Facebook Feed,Mobile,India,18369,1515,8.25,1.13,1711.95,114,22169.64,FBCLID_00003937,meta,paid_social,retargeting,25-34,Female
2026-05-03,200001,ABC Meta,6938,App Install,Meta,7938,AdSet14,Reels,Mobile,Canada,2125,139,6.56,1.19,165.41,0,0.0,FBCLID_00003938,meta,paid_social,app_install,45-54,Male
2026-04-20,200001,ABC Meta,6939,Retargeting,Meta,7939,AdSet11,Facebook Feed,Desktop,UK,1780,24,1.39,3.2,76.8,1,56.66,FBCLID_00003939,meta,paid_social,retargeting,25-34,All
2026-01-28,200001,ABC Meta,6940,Retargeting,Meta,7940,AdSet11,Facebook Feed,Desktop,UK,6930,237,3.43,3.98,943.26,19,2094.82,FBCLID_00003940,meta,paid_social,retargeting,45-54,Male
2026-01-04,200001,ABC Meta,6941,Festival Offers,Meta,7941,AdSet5,Facebook Feed,Mobile,India,4975,44,0.9,3.05,134.2,3,1127.46,FBCLID_00003941,meta,paid_social,festival_offers,35-44,Female
2026-03-15,200001,ABC Meta,6942,Video Views,Meta,7942,AdSet1,Facebook Feed,Mobile,Canada,15832,446,2.82,0.58,258.68,2,799.44,FBCLID_00003942,meta,paid_social,video_views,35-44,All
2026-04-18,200001,ABC Meta,6943,Retargeting,Meta,7943,AdSet13,Instagram Feed,Desktop,India,16425,1384,8.43,1.54,2131.36,65,21125.72,FBCLID_00003943,meta,paid_social,retargeting,35-44,Male
2026-03-31,200001,ABC Meta,6944,Retargeting,Meta,7944,AdSet8,Facebook Feed,Mobile,USA,18012,1300,7.22,4.38,5694.0,104,19466.36,FBCLID_00003944,meta,paid_social,retargeting,45-54,Female
2026-06-07,200001,ABC Meta,6945,App Install,Meta,7945,AdSet15,Stories,Desktop,Canada,7961,741,9.32,4.46,3304.86,22,6508.58,FBCLID_00003945,meta,paid_social,app_install,35-44,All
2026-01-14,200001,ABC Meta,6946,Video Views,Meta,7946,AdSet6,Instagram Feed,Desktop,India,4029,283,7.04,0.81,229.23,23,2818.75,FBCLID_00003946,meta,paid_social,video_views,45-54,Male
2026-03-21,200001,ABC Meta,6947,Festival Offers,Meta,7947,AdSet6,Facebook Feed,Mobile,India,5097,421,8.27,3.09,1300.89,24,3410.12,FBCLID_00003947,meta,paid_social,festival_offers,45-54,Male
2026-02-12,200001,ABC Meta,6948,Festival Offers,Meta,7948,AdSet14,Instagram Feed,Mobile,India,16685,587,3.52,1.1,645.7,14,2493.84,FBCLID_00003948,meta,paid_social,festival_offers,35-44,All
2026-01-19,200001,ABC Meta,6949,App Install,Meta,7949,AdSet14,Facebook Feed,Desktop,UK,1331,60,4.56,2.63,157.8,2,289.15,FBCLID_00003949,meta,paid_social,app_install,18-24,Female
2026-05-10,200001,ABC Meta,6950,Video Views,Meta,7950,AdSet6,Instagram Feed,Mobile,India,19069,1554,8.15,2.97,4615.38,113,10067.72,FBCLID_00003950,meta,paid_social,video_views,25-34,Female
2026-04-28,200001,ABC Meta,6951,Lead Gen,Meta,7951,AdSet14,Facebook Feed,Mobile,Canada,128,8,7.0,2.82,22.56,1,199.05,FBCLID_00003951,meta,paid_social,lead_gen,45-54,Female
2026-01-10,200001,ABC Meta,6952,Festival Offers,Meta,7952,AdSet7,Stories,Desktop,USA,17992,271,1.51,1.83,495.93,8,1804.68,FBCLID_00003952,meta,paid_social,festival_offers,35-44,All
2026-02-17,200001,ABC Meta,6953,Lead Gen,Meta,7953,AdSet16,Reels,Mobile,USA,10694,183,1.72,3.32,607.56,14,4823.11,FBCLID_00003953,meta,paid_social,lead_gen,18-24,All
2026-03-15,200001,ABC Meta,6954,Lead Gen,Meta,7954,AdSet9,Reels,Desktop,Canada,12329,912,7.4,3.61,3292.32,51,4490.09,FBCLID_00003954,meta,paid_social,lead_gen,25-34,Male
2026-03-20,200001,ABC Meta,6955,Video Views,Meta,7955,AdSet17,Stories,Desktop,India,14431,128,0.89,3.13,400.64,0,0.0,FBCLID_00003955,meta,paid_social,video_views,45-54,Female
2026-01-08,200001,ABC Meta,6956,App Install,Meta,7956,AdSet15,Facebook Feed,Mobile,UK,5818,87,1.51,1.52,132.24,0,0.0,FBCLID_00003956,meta,paid_social,app_install,45-54,All
2026-04-16,200001,ABC Meta,6957,Festival Offers,Meta,7957,AdSet16,Reels,Desktop,Canada,343,12,3.63,2.11,25.32,0,0.0,FBCLID_00003957,meta,paid_social,festival_offers,25-34,Female
2026-02-01,200001,ABC Meta,6958,App Install,Meta,7958,AdSet9,Instagram Feed,Mobile,USA,9679,693,7.17,4.35,3014.55,42,4156.23,FBCLID_00003958,meta,paid_social,app_install,45-54,Male
2026-02-03,200001,ABC Meta,6959,Festival Offers,Meta,7959,AdSet16,Stories,Desktop,UK,15070,687,4.56,4.36,2995.32,23,6647.77,FBCLID_00003959,meta,paid_social,festival_offers,45-54,Female
2026-02-06,200001,ABC Meta,6960,Brand Awareness,Meta,7960,AdSet18,Reels,Mobile,USA,15545,1078,6.94,2.15,2317.7,20,3323.11,FBCLID_00003960,meta,paid_social,brand_awareness,18-24,Male
2026-04-24,200001,ABC Meta,6961,Brand Awareness,Meta,7961,AdSet1,Reels,Mobile,UK,18655,643,3.45,2.89,1858.27,13,975.55,FBCLID_00003961,meta,paid_social,brand_awareness,45-54,Male
2026-05-18,200001,ABC Meta,6962,Video Views,Meta,7962,AdSet11,Facebook Feed,Desktop,Canada,19879,1306,6.57,4.17,5446.02,35,8325.46,FBCLID_00003962,meta,paid_social,video_views,25-34,All
2026-02-14,200001,ABC Meta,6963,Brand Awareness,Meta,7963,AdSet8,Instagram Feed,Desktop,India,15841,1449,9.15,0.87,1260.63,59,17884.99,FBCLID_00003963,meta,paid_social,brand_awareness,45-54,Female
2026-02-23,200001,ABC Meta,6964,Lead Gen,Meta,7964,AdSet1,Reels,Desktop,Canada,11986,654,5.46,1.43,935.22,8,2986.36,FBCLID_00003964,meta,paid_social,lead_gen,45-54,Female
2026-05-28,200001,ABC Meta,6965,Lead Gen,Meta,7965,AdSet12,Reels,Mobile,Canada,15181,671,4.42,3.54,2375.34,27,10171.15,FBCLID_00003965,meta,paid_social,lead_gen,25-34,All
2026-01-21,200001,ABC Meta,6966,Retargeting,Meta,7966,AdSet16,Instagram Feed,Desktop,UK,6804,84,1.24,1.26,105.84,1,236.97,FBCLID_00003966,meta,paid_social,retargeting,18-24,Male
2026-03-05,200001,ABC Meta,6967,Retargeting,Meta,7967,AdSet1,Stories,Desktop,UK,16025,945,5.9,2.66,2513.7,11,3614.72,FBCLID_00003967,meta,paid_social,retargeting,25-34,All
2026-05-12,200001,ABC Meta,6968,Brand Awareness,Meta,7968,AdSet2,Instagram Feed,Desktop,Canada,10374,245,2.37,0.48,117.6,11,4297.08,FBCLID_00003968,meta,paid_social,brand_awareness,25-34,All
2026-01-22,200001,ABC Meta,6969,Retargeting,Meta,7969,AdSet15,Facebook Feed,Desktop,Canada,6300,333,5.29,0.3,99.9,26,5967.27,FBCLID_00003969,meta,paid_social,retargeting,18-24,Male
2026-05-16,200001,ABC Meta,6970,Lead Gen,Meta,7970,AdSet13,Facebook Feed,Desktop,Canada,9349,224,2.4,0.87,194.88,1,252.78,FBCLID_00003970,meta,paid_social,lead_gen,18-24,Male
2026-03-24,200001,ABC Meta,6971,App Install,Meta,7971,AdSet10,Stories,Desktop,India,3795,177,4.67,0.22,38.94,13,1498.02,FBCLID_00003971,meta,paid_social,app_install,45-54,Female
2026-06-07,200001,ABC Meta,6972,Lead Gen,Meta,7972,AdSet16,Facebook Feed,Desktop,USA,18600,435,2.34,2.91,1265.85,18,2409.72,FBCLID_00003972,meta,paid_social,lead_gen,35-44,Female
2026-05-16,200001,ABC Meta,6973,Festival Offers,Meta,7973,AdSet8,Reels,Mobile,UK,7862,113,1.44,0.56,63.28,11,1192.34,FBCLID_00003973,meta,paid_social,festival_offers,45-54,All
2026-04-07,200001,ABC Meta,6974,Brand Awareness,Meta,7974,AdSet15,Reels,Mobile,USA,4791,100,2.1,2.83,283.0,7,2530.47,FBCLID_00003974,meta,paid_social,brand_awareness,45-54,All
2026-01-24,200001,ABC Meta,6975,Retargeting,Meta,7975,AdSet19,Stories,Mobile,USA,10373,807,7.78,1.84,1484.88,73,7292.03,FBCLID_00003975,meta,paid_social,retargeting,35-44,Male
2026-03-17,200001,ABC Meta,6976,App Install,Meta,7976,AdSet10,Facebook Feed,Mobile,USA,13357,344,2.58,2.51,863.44,12,2533.58,FBCLID_00003976,meta,paid_social,app_install,25-34,Male
2026-04-22,200001,ABC Meta,6977,Lead Gen,Meta,7977,AdSet4,Reels,Desktop,Canada,11585,412,3.56,1.56,642.72,11,1329.54,FBCLID_00003977,meta,paid_social,lead_gen,35-44,Female
2026-03-22,200001,ABC Meta,6978,Retargeting,Meta,7978,AdSet17,Instagram Feed,Mobile,USA,15193,247,1.63,1.22,301.34,18,4540.77,FBCLID_00003978,meta,paid_social,retargeting,45-54,Male
2026-06-22,200001,ABC Meta,6979,Brand Awareness,Meta,7979,AdSet11,Stories,Mobile,USA,496,25,5.15,3.62,90.5,2,549.1,FBCLID_00003979,meta,paid_social,brand_awareness,25-34,Male
2026-03-29,200001,ABC Meta,6980,Retargeting,Meta,7980,AdSet4,Instagram Feed,Mobile,India,1345,122,9.1,0.99,120.78,4,223.32,FBCLID_00003980,meta,paid_social,retargeting,35-44,Male
2026-05-14,200001,ABC Meta,6981,Lead Gen,Meta,7981,AdSet20,Instagram Feed,Mobile,USA,3651,201,5.53,0.52,104.52,6,2020.4,FBCLID_00003981,meta,paid_social,lead_gen,45-54,Female
2026-02-13,200001,ABC Meta,6982,Festival Offers,Meta,7982,AdSet3,Stories,Mobile,USA,6728,188,2.8,1.2,225.6,6,1128.09,FBCLID_00003982,meta,paid_social,festival_offers,25-34,Female
2026-02-05,200001,ABC Meta,6983,Brand Awareness,Meta,7983,AdSet15,Facebook Feed,Desktop,India,10425,678,6.51,2.36,1600.08,13,2601.56,FBCLID_00003983,meta,paid_social,brand_awareness,35-44,Female
2026-04-25,200001,ABC Meta,6984,Lead Gen,Meta,7984,AdSet18,Reels,Desktop,USA,11783,1117,9.48,1.82,2032.94,64,6012.33,FBCLID_00003984,meta,paid_social,lead_gen,35-44,All
2026-06-19,200001,ABC Meta,6985,Retargeting,Meta,7985,AdSet7,Facebook Feed,Mobile,India,17969,1426,7.94,3.76,5361.76,71,11562.05,FBCLID_00003985,meta,paid_social,retargeting,18-24,All
2026-02-05,200001,ABC Meta,6986,Brand Awareness,Meta,7986,AdSet2,Stories,Mobile,USA,16824,1403,8.34,1.85,2595.55,14,1138.91,FBCLID_00003986,meta,paid_social,brand_awareness,18-24,Male
2026-05-15,200001,ABC Meta,6987,Retargeting,Meta,7987,AdSet2,Reels,Desktop,USA,418,19,4.75,3.9,74.1,1,169.76,FBCLID_00003987,meta,paid_social,retargeting,25-34,Male
2026-06-18,200001,ABC Meta,6988,Video Views,Meta,7988,AdSet6,Reels,Desktop,India,4884,187,3.83,3.09,577.83,11,2239.18,FBCLID_00003988,meta,paid_social,video_views,35-44,Female
2026-05-08,200001,ABC Meta,6989,Lead Gen,Meta,7989,AdSet2,Instagram Feed,Mobile,India,16420,931,5.67,0.93,865.83,85,9365.81,FBCLID_00003989,meta,paid_social,lead_gen,35-44,All
2026-01-16,200001,ABC Meta,6990,Video Views,Meta,7990,AdSet1,Reels,Desktop,India,18509,464,2.51,0.69,320.16,6,2116.59,FBCLID_00003990,meta,paid_social,video_views,45-54,Male
2026-06-29,200001,ABC Meta,6991,App Install,Meta,7991,AdSet3,Reels,Mobile,UK,13859,824,5.95,0.56,461.44,8,2948.17,FBCLID_00003991,meta,paid_social,app_install,25-34,All
2026-03-21,200001,ABC Meta,6992,Retargeting,Meta,7992,AdSet15,Instagram Feed,Desktop,USA,16296,712,4.37,2.9,2064.8,29,9624.11,FBCLID_00003992,meta,paid_social,retargeting,18-24,All
2026-04-30,200001,ABC Meta,6993,App Install,Meta,7993,AdSet8,Stories,Mobile,Canada,1804,68,3.79,2.16,146.88,6,1068.16,FBCLID_00003993,meta,paid_social,app_install,25-34,Female
2026-02-26,200001,ABC Meta,6994,App Install,Meta,7994,AdSet14,Reels,Desktop,Canada,7631,518,6.8,0.69,357.42,19,4739.3,FBCLID_00003994,meta,paid_social,app_install,45-54,Female
2026-01-25,200001,ABC Meta,6995,Video Views,Meta,7995,AdSet5,Reels,Mobile,India,7965,528,6.64,3.28,1731.84,48,5910.87,FBCLID_00003995,meta,paid_social,video_views,25-34,Female
2026-01-09,200001,ABC Meta,6996,Retargeting,Meta,7996,AdSet9,Instagram Feed,Mobile,India,3352,199,5.96,0.47,93.53,4,1330.17,FBCLID_00003996,meta,paid_social,retargeting,45-54,Female
2026-04-13,200001,ABC Meta,6997,Video Views,Meta,7997,AdSet4,Instagram Feed,Desktop,UK,17394,500,2.88,3.55,1775.0,48,4181.76,FBCLID_00003997,meta,paid_social,video_views,35-44,All
2026-04-10,200001,ABC Meta,6998,Brand Awareness,Meta,7998,AdSet19,Instagram Feed,Desktop,UK,10419,937,9.0,0.71,665.27,22,3832.63,FBCLID_00003998,meta,paid_social,brand_awareness,35-44,All
2026-04-19,200001,ABC Meta,6999,App Install,Meta,7999,AdSet13,Instagram Feed,Desktop,UK,13725,709,5.17,2.06,1460.54,31,5389.23,FBCLID_00003999,meta,paid_social,app_install,25-34,Male
2026-02-11,200001,ABC Meta,7000,Brand Awareness,Meta,8000,AdSet18,Reels,Desktop,USA,18879,1217,6.45,2.98,3626.66,5,1606.73,FBCLID_00004000,meta,paid_social,brand_awareness,45-54,Male
2026-03-01,200001,ABC Meta,7001,Lead Gen,Meta,8001,AdSet16,Reels,Mobile,USA,19939,406,2.04,2.13,864.78,11,1412.14,FBCLID_00004001,meta,paid_social,lead_gen,25-34,Female
2026-02-22,200001,ABC Meta,7002,App Install,Meta,8002,AdSet17,Stories,Desktop,Canada,18177,165,0.91,3.11,513.15,2,401.04,FBCLID_00004002,meta,paid_social,app_install,35-44,All
2026-03-03,200001,ABC Meta,7003,Lead Gen,Meta,8003,AdSet7,Stories,Mobile,Canada,17970,1795,9.99,1.12,2010.4,11,2260.58,FBCLID_00004003,meta,paid_social,lead_gen,25-34,Female
2026-06-27,200001,ABC Meta,7004,Retargeting,Meta,8004,AdSet18,Instagram Feed,Mobile,Canada,8265,523,6.33,1.19,622.37,52,14128.35,FBCLID_00004004,meta,paid_social,retargeting,35-44,Female
2026-03-16,200001,ABC Meta,7005,Lead Gen,Meta,8005,AdSet6,Instagram Feed,Desktop,Canada,16159,471,2.92,2.15,1012.65,16,3402.38,FBCLID_00004005,meta,paid_social,lead_gen,35-44,All
2026-06-02,200001,ABC Meta,7006,Festival Offers,Meta,8006,AdSet19,Reels,Mobile,UK,3474,70,2.04,1.28,89.6,3,265.71,FBCLID_00004006,meta,paid_social,festival_offers,35-44,Male
2026-01-12,200001,ABC Meta,7007,Brand Awareness,Meta,8007,AdSet12,Facebook Feed,Desktop,USA,2845,88,3.12,1.39,122.32,0,0.0,FBCLID_00004007,meta,paid_social,brand_awareness,25-34,Male
2026-06-11,200001,ABC Meta,7008,Lead Gen,Meta,8008,AdSet15,Stories,Desktop,UK,3741,295,7.9,0.74,218.3,22,5035.42,FBCLID_00004008,meta,paid_social,lead_gen,35-44,Male
2026-02-17,200001,ABC Meta,7009,Festival Offers,Meta,8009,AdSet2,Instagram Feed,Desktop,India,17878,831,4.65,3.13,2601.03,23,7791.51,FBCLID_00004009,meta,paid_social,festival_offers,18-24,Male
2026-04-26,200001,ABC Meta,7010,Festival Offers,Meta,8010,AdSet3,Stories,Desktop,USA,9956,611,6.14,0.88,537.68,25,1520.31,FBCLID_00004010,meta,paid_social,festival_offers,18-24,Male
2026-01-31,200001,ABC Meta,7011,Retargeting,Meta,8011,AdSet17,Instagram Feed,Mobile,Canada,12133,786,6.48,3.34,2625.24,48,12309.5,FBCLID_00004011,meta,paid_social,retargeting,45-54,All
2026-01-13,200001,ABC Meta,7012,Brand Awareness,Meta,8012,AdSet15,Instagram Feed,Mobile,Canada,7118,437,6.14,2.25,983.25,23,2329.36,FBCLID_00004012,meta,paid_social,brand_awareness,25-34,All
2026-02-02,200001,ABC Meta,7013,Retargeting,Meta,8013,AdSet13,Facebook Feed,Mobile,USA,9089,438,4.82,3.64,1594.32,39,6768.02,FBCLID_00004013,meta,paid_social,retargeting,18-24,All
2026-06-16,200001,ABC Meta,7014,Retargeting,Meta,8014,AdSet13,Instagram Feed,Desktop,India,7889,383,4.86,4.17,1597.11,1,199.6,FBCLID_00004014,meta,paid_social,retargeting,18-24,All
2026-06-14,200001,ABC Meta,7015,Lead Gen,Meta,8015,AdSet2,Reels,Mobile,India,6981,520,7.46,3.4,1768.0,8,1647.98,FBCLID_00004015,meta,paid_social,lead_gen,35-44,All
2026-05-01,200001,ABC Meta,7016,App Install,Meta,8016,AdSet7,Stories,Mobile,Canada,13358,1139,8.53,0.47,535.33,72,14293.54,FBCLID_00004016,meta,paid_social,app_install,25-34,All
2026-04-05,200001,ABC Meta,7017,Brand Awareness,Meta,8017,AdSet6,Stories,Mobile,Canada,5693,323,5.68,3.5,1130.5,7,2694.24,FBCLID_00004017,meta,paid_social,brand_awareness,18-24,Male
2026-02-27,200001,ABC Meta,7018,Retargeting,Meta,8018,AdSet9,Facebook Feed,Mobile,USA,9936,509,5.13,0.73,371.57,35,3663.96,FBCLID_00004018,meta,paid_social,retargeting,45-54,Male
2026-04-14,200001,ABC Meta,7019,Video Views,Meta,8019,AdSet5,Stories,Desktop,India,11646,1143,9.82,3.21,3669.03,83,11782.74,FBCLID_00004019,meta,paid_social,video_views,45-54,All
2026-01-22,200001,ABC Meta,7020,App Install,Meta,8020,AdSet9,Stories,Desktop,USA,11040,380,3.45,1.04,395.2,36,13993.05,FBCLID_00004020,meta,paid_social,app_install,25-34,Female
2026-01-09,200001,ABC Meta,7021,Lead Gen,Meta,8021,AdSet15,Stories,Mobile,USA,14058,1369,9.74,0.35,479.15,90,26905.87,FBCLID_00004021,meta,paid_social,lead_gen,18-24,Female
2026-01-21,200001,ABC Meta,7022,App Install,Meta,8022,AdSet17,Reels,Mobile,Canada,9441,152,1.61,4.1,623.2,8,1996.01,FBCLID_00004022,meta,paid_social,app_install,35-44,All
2026-06-02,200001,ABC Meta,7023,Retargeting,Meta,8023,AdSet1,Instagram Feed,Mobile,UK,16158,219,1.36,3.56,779.64,0,0.0,FBCLID_00004023,meta,paid_social,retargeting,25-34,Male
2026-06-13,200001,ABC Meta,7024,Video Views,Meta,8024,AdSet19,Stories,Desktop,UK,14986,1446,9.65,1.15,1662.9,127,21458.03,FBCLID_00004024,meta,paid_social,video_views,18-24,Male
2026-06-04,200001,ABC Meta,7025,Video Views,Meta,8025,AdSet20,Stories,Mobile,Canada,14126,1168,8.27,2.77,3235.36,84,8929.61,FBCLID_00004025,meta,paid_social,video_views,18-24,Female
2026-05-04,200001,ABC Meta,7026,Retargeting,Meta,8026,AdSet7,Stories,Desktop,India,8285,473,5.71,4.23,2000.79,45,6191.65,FBCLID_00004026,meta,paid_social,retargeting,35-44,All
2026-01-11,200001,ABC Meta,7027,App Install,Meta,8027,AdSet19,Facebook Feed,Mobile,USA,1936,91,4.75,1.22,111.02,1,135.0,FBCLID_00004027,meta,paid_social,app_install,35-44,All
2026-01-20,200001,ABC Meta,7028,Brand Awareness,Meta,8028,AdSet11,Stories,Mobile,USA,7923,225,2.85,2.93,659.25,20,3883.5,FBCLID_00004028,meta,paid_social,brand_awareness,25-34,Female
2026-06-02,200001,ABC Meta,7029,Retargeting,Meta,8029,AdSet10,Reels,Mobile,India,10225,745,7.29,1.94,1445.3,20,3812.02,FBCLID_00004029,meta,paid_social,retargeting,35-44,Female
2026-05-06,200001,ABC Meta,7030,Lead Gen,Meta,8030,AdSet2,Facebook Feed,Desktop,USA,1567,26,1.68,3.72,96.72,0,0.0,FBCLID_00004030,meta,paid_social,lead_gen,45-54,All
2026-03-05,200001,ABC Meta,7031,Retargeting,Meta,8031,AdSet16,Stories,Mobile,Canada,344,22,6.55,4.09,89.98,1,236.73,FBCLID_00004031,meta,paid_social,retargeting,35-44,Female
2026-04-22,200001,ABC Meta,7032,Lead Gen,Meta,8032,AdSet19,Facebook Feed,Mobile,India,2415,89,3.72,0.86,76.54,5,1549.78,FBCLID_00004032,meta,paid_social,lead_gen,18-24,All
2026-02-07,200001,ABC Meta,7033,Festival Offers,Meta,8033,AdSet5,Reels,Mobile,UK,8829,565,6.41,1.33,751.45,21,7047.57,FBCLID_00004033,meta,paid_social,festival_offers,25-34,All
2026-04-18,200001,ABC Meta,7034,Retargeting,Meta,8034,AdSet3,Stories,Desktop,UK,10778,344,3.2,2.9,997.6,21,5518.21,FBCLID_00004034,meta,paid_social,retargeting,18-24,All
2026-03-06,200001,ABC Meta,7035,App Install,Meta,8035,AdSet4,Reels,Desktop,UK,4428,119,2.7,3.87,460.53,3,389.52,FBCLID_00004035,meta,paid_social,app_install,18-24,Male
2026-05-12,200001,ABC Meta,7036,Festival Offers,Meta,8036,AdSet8,Facebook Feed,Mobile,UK,1104,18,1.71,3.95,71.1,1,383.3,FBCLID_00004036,meta,paid_social,festival_offers,25-34,Male
2026-03-04,200001,ABC Meta,7037,Lead Gen,Meta,8037,AdSet2,Stories,Mobile,UK,15511,1112,7.17,1.01,1123.12,20,4162.59,FBCLID_00004037,meta,paid_social,lead_gen,18-24,Female
2026-01-26,200001,ABC Meta,7038,Festival Offers,Meta,8038,AdSet16,Reels,Desktop,Canada,12131,978,8.07,1.95,1907.1,94,34048.19,FBCLID_00004038,meta,paid_social,festival_offers,25-34,Male
2026-06-28,200001,ABC Meta,7039,Festival Offers,Meta,8039,AdSet6,Instagram Feed,Mobile,India,18089,1425,7.88,0.32,456.0,133,17891.65,FBCLID_00004039,meta,paid_social,festival_offers,45-54,Male
2026-05-24,200001,ABC Meta,7040,Festival Offers,Meta,8040,AdSet6,Stories,Mobile,Canada,8098,545,6.74,3.82,2081.9,47,11677.13,FBCLID_00004040,meta,paid_social,festival_offers,35-44,All
2026-02-27,200001,ABC Meta,7041,App Install,Meta,8041,AdSet4,Instagram Feed,Desktop,USA,6555,477,7.29,2.55,1216.35,3,1163.97,FBCLID_00004041,meta,paid_social,app_install,18-24,Female
2026-01-15,200001,ABC Meta,7042,Video Views,Meta,8042,AdSet3,Stories,Desktop,USA,900,55,6.17,4.04,222.2,2,419.38,FBCLID_00004042,meta,paid_social,video_views,45-54,Female
2026-02-28,200001,ABC Meta,7043,Retargeting,Meta,8043,AdSet1,Facebook Feed,Mobile,USA,12334,894,7.25,0.25,223.5,23,2665.55,FBCLID_00004043,meta,paid_social,retargeting,18-24,Female
2026-01-04,200001,ABC Meta,7044,Retargeting,Meta,8044,AdSet20,Reels,Mobile,UK,10676,275,2.58,2.34,643.5,11,2240.43,FBCLID_00004044,meta,paid_social,retargeting,25-34,All
2026-04-13,200001,ABC Meta,7045,Brand Awareness,Meta,8045,AdSet19,Stories,Mobile,USA,15756,786,4.99,1.09,856.74,61,4287.61,FBCLID_00004045,meta,paid_social,brand_awareness,25-34,Female
2026-03-05,200001,ABC Meta,7046,App Install,Meta,8046,AdSet18,Reels,Mobile,Canada,248,12,5.16,3.34,40.08,1,126.98,FBCLID_00004046,meta,paid_social,app_install,35-44,Female
2026-05-01,200001,ABC Meta,7047,Lead Gen,Meta,8047,AdSet9,Instagram Feed,Mobile,India,5578,225,4.05,0.31,69.75,18,3380.27,FBCLID_00004047,meta,paid_social,lead_gen,25-34,All
